d29961a9-e381-4803-b11e-1021816cde49,1
37eb17d8-a534-4a4f-a1ab-ba9f6e3cac2d,3
1af72f8c-63e1-4ee7-b586-ad71a24d5121,1
8f8141b1-aa6b-4960-b2b5-e721e836a936,3
b17ba7ca-31df-49ae-9f8f-8cc559000558,3
0ca4af14-47a5-4179-bf35-a934ebedbe47,3
92ecde46-9036-43d2-a8ab-c297a312d636,3
68e766b2-57fc-4563-b29c-e9fbfdb4c226,3
8aa4b230-8d6d-4f70-a372-4c002442ec95,3
633837ca-c8f9-42da-91c4-178f1b5df2b2,1
47b98b26-5fea-4e24-872d-4449720e1e4a,3
6f4d4eaf-1c63-42e2-89db-131b471173e6,3
89c14e43-33de-428a-9abb-ff055ab9e34f,2
460aecbf-2e10-4ee3-98dc-f3aed1d74e29,3
700e8e2e-7cd0-4728-987b-b374383f280f,3
4b03117c-3233-4f0b-bc2c-9eb570df26d5,3
70ca0e3d-09f2-4a6c-b693-285225f7b53c,3
5ca67687-c002-405f-bd49-b11c54f7b6dc,2
c6b2361c-2fbe-42fd-93cc-03f4155f43d2,3
7780c5ea-33af-4088-90a3-f27712e524bf,3
486691f4-17a3-4be8-9886-1949fc5ee34c,3
889dd2e8-2ebb-4e10-b7f4-fcd8f98de583,3
1d8b4a6b-cd9d-48ff-924d-cb166406ee07,3
c2666c0a-07f7-4f59-8f48-eb5f0a2b29f4,3
e2bb8087-e337-4cd1-aac3-15293454f0ef,2
987c2ed5-e53a-4092-8e68-8aa369d46dbb,3
0fef7cea-14a4-477f-a4b0-62593246e212,3
7a2db876-4f98-48f7-9e0c-6983b7b46bd7,3
3a309bae-bf6e-426d-94cb-7888e7954c77,3
205f41bd-1dc3-455e-935f-8ee5bfccc73e,1
b24445ff-3ad9-4680-96ca-641ab28b96e4,1
844d22f7-318d-4783-b8b0-4c16a3f649ad,3
f2ca592f-1613-4f33-bf42-b465f1c1347b,3
13a84325-4ae8-415c-a9f6-f9cca4efafff,3
53806892-3b69-4a85-8255-6ea9b1611818,3
9f8cb338-573b-4e99-9713-c55d060be2eb,3
e41f9de0-140f-41a3-8e98-77895f62d39e,1
8d012f00-64aa-45ef-b887-4dafff65247e,1
baa04b7f-6c92-43c2-ae3a-8f1e7ae3c175,3
73ccc515-8b97-47fc-8a37-c61917a93020,3
56aeaa30-1571-4e45-9014-4377c85eb64c,3
7c20d406-cce1-48a3-b873-34c902a034ea,1
a3d240ac-ac92-4e74-9265-08f352634a31,1
cee5b946-34ca-49a3-9872-e2fb7835eb80,1
ee4f791d-da6b-4f09-96cd-fd142fc385ac,1
46b36fd2-f99e-438b-8441-ad0b1bd1bb24,1
a99d8962-0496-48c0-b787-9842c7ff4276,1
bd07b49a-8c09-40c1-adaa-9c7da450bc4d,2
6e1f38a8-c738-43eb-ab66-27301415dcad,3
e6253320-e719-42ed-8491-8ecbcec505f0,3
cbe43e95-d948-47d6-ba42-e68bb99704b5,3
1cd25fc4-6aad-4443-8e8f-288c6eca6aff,3
23ad3728-8ea6-4097-8d6a-8e22fd99d6b7,3
bed2af7b-442d-4894-b4c8-781b72bacf25,3
a801a433-f627-4b54-b2eb-e904a6f47e3d,3
08e76e8a-d9e7-46f5-9ac9-4ac25eb97912,1
7541301e-3866-48bf-b110-5621258310f5,3
7146c51f-bd0d-4a12-9a2d-84bc2dae74d8,1
fad1e07b-96e4-469b-b11b-98a1ac1b8268,3
498dfcf3-e259-4f6e-b095-b52aea200802,3
b498a5aa-6753-4933-ad53-ded8fc72972d,3
1221bfcd-9e61-4693-a1ae-1a469cfd8f75,1
d1f4abbc-9f12-4651-87ec-678d27d15ada,1
fd949a09-7fae-4533-b775-a62f8ab3b61e,3
9a6b4df5-0969-49d7-a572-415990149d66,3
0638e1f8-4a41-4daf-9d26-dc931d835641,3
6df12e53-da70-46d5-af13-4460910fad87,3
b48b68d1-daf3-446a-93f4-71152cced1f4,3
354d4e41-c079-483f-9ad6-d1c313d2270b,3
c46c86dd-736e-4f34-83f8-d720178448e3,3
f98ca944-10af-418e-8858-0b63c4789feb,3
bcd7e487-e7e0-4db5-b6d1-448731f25f22,1
bc21378f-2bdb-4b48-a4be-e2679f5c6215,1
77e7e0da-6119-4291-8cbe-f34a1973c14e,3
bd6826c6-3437-4dea-8c61-f3425365df93,3
c4fa6031-ccf1-4ebd-af55-20a3ca18c7de,3
250fc651-1485-434b-bc9d-80484141750e,1
b34876f0-a664-457d-895c-9316402fc5ad,1
0f750288-f779-45be-b1b7-862581a2c0db,3
0f5df162-19f1-4ab8-a186-a52d80e29866,3
0dfe13c2-3f41-4bb2-8d33-43fa45ed466f,3
386d5038-faee-4fd6-a1e4-dd3234802fc4,1
0958d963-4180-4c8e-bf8e-da80d4709b09,3
2aedc849-fc1b-4c86-8176-2ef6d2f805e7,3
95a94b85-3820-4a95-979f-119c17e0978c,1
c9c37817-7d42-47f0-9525-6b4d6b270fd3,3
4e9608ab-3dd9-4ba5-9793-3c05f452ffcc,1
80833f2e-00be-45b3-b8d3-91d336bb3f19,1
fc16ed01-61e8-4254-9573-d372481e568d,3
22898a7d-d4d0-4bf9-b0a1-c9b5fc597848,1
